account_id,district_id,frequency,Date,Account_type,,
1756,38,Monthly Issuance,1996-06-18,Salary account,,
1757,75,Monthly Issuance,1996-06-17,Salary account,,
1758,21,Monthly Issuance,1996-06-17,NRI account,,
1759,39,Monthly Issuance,1996-06-17,NRI account,,
1760,53,Monthly Issuance,1996-06-17,Savings account,,
1761,24,Monthly Issuance,1996-06-17,NRI account,,
1762,28,Monthly Issuance,1996-06-16,NRI account,,
1763,73,Monthly Issuance,1996-06-16,Salary account,,
1764,68,Monthly Issuance,1996-06-16,Savings account,,
1765,18,Monthly Issuance,1996-06-16,Salary account,,
1766,28,Monthly Issuance,1996-06-16,NRI account,,
1767,21,Monthly Issuance,1996-06-15,NRI account,,
1768,15,Monthly Issuance,1996-06-15,Salary account,,
1769,39,Monthly Issuance,1996-06-15,NRI account,,
1770,65,Monthly Issuance,1996-06-15,Savings account,,
1771,69,Monthly Issuance,1996-06-15,Salary account,,
1772,31,Weekly Issuance,1996-06-15,Savings account,,
1773,33,Monthly Issuance,1996-06-14,NRI account,,
1774,61,Monthly Issuance,1996-06-14,Salary account,,
1775,17,Monthly Issuance,1996-06-14,Salary account,,
1776,36,Monthly Issuance,1996-06-14,Savings account,,
1777,60,Monthly Issuance,1996-06-13,NRI account,,
1778,15,Monthly Issuance,1996-06-12,NRI account,,
1779,33,Monthly Issuance,1996-06-12,NRI account,,
1780,1,Monthly Issuance,1996-06-12,Savings account,,
1781,10,Monthly Issuance,1996-06-12,Savings account,,
1782,8,Monthly Issuance,1996-06-11,Salary account,,
1783,70,Monthly Issuance,1996-06-11,Salary account,,
1784,59,Monthly Issuance,1996-06-11,Savings account,,
1785,52,Monthly Issuance,1996-06-11,NRI account,,
1786,1,Monthly Issuance,1996-06-11,NRI account,,
1787,30,Weekly Issuance,1996-06-09,Salary account,,
1788,1,Monthly Issuance,1996-06-09,Salary account,,
1789,46,Monthly Issuance,1996-06-09,NRI account,,
1790,70,Monthly Issuance,1996-06-08,NRI account,,
1791,1,Monthly Issuance,1996-06-08,Savings account,,
1792,7,Monthly Issuance,1996-06-08,Salary account,,
1793,56,Monthly Issuance,1996-06-08,Savings account,,
1794,74,Monthly Issuance,1996-06-08,Salary account,,
1795,53,Monthly Issuance,1996-06-08,Savings account,,
1796,18,Monthly Issuance,1996-06-08,NRI account,,
1797,24,Monthly Issuance,1996-06-08,Salary account,,
1798,46,Monthly Issuance,1996-06-07,Savings account,,
1799,9,Monthly Issuance,1996-06-07,Savings account,,
1800,51,Monthly Issuance,1996-06-07,Savings account,,
1801,46,Monthly Issuance,1996-06-07,Salary account,,
1802,75,Monthly Issuance,1996-06-07,Salary account,,
1803,24,Monthly Issuance,1996-06-07,Salary account,,
1804,20,Weekly Issuance,1996-06-06,Salary account,,
1805,1,Monthly Issuance,1996-06-06,NRI account,,
1806,40,Monthly Issuance,1996-06-06,NRI account,,
1807,21,Monthly Issuance,1996-06-06,NRI account,,
1808,28,Monthly Issuance,1996-06-05,Salary account,,
1809,1,Weekly Issuance,1996-06-05,NRI account,,
1810,50,Monthly Issuance,1996-06-04,Salary account,,
1811,40,Monthly Issuance,1996-06-04,Salary account,,
1812,31,Monthly Issuance,1996-06-04,NRI account,,
1813,47,Monthly Issuance,1996-06-04,Savings account,,
1814,17,Monthly Issuance,1996-06-04,NRI account,,
1815,66,Monthly Issuance,1996-06-02,NRI account,,
1816,44,Monthly Issuance,1996-06-02,Salary account,,
1817,10,Monthly Issuance,1996-06-02,Savings account,,
1818,54,Monthly Issuance,1996-06-02,Salary account,,
1819,55,Weekly Issuance,1996-06-02,Savings account,,
1820,10,Monthly Issuance,1996-06-02,Savings account,,
1821,70,Monthly Issuance,1996-06-01,Savings account,,
1822,30,Monthly Issuance,1996-05-29,NRI account,,
1823,3,Monthly Issuance,1996-05-29,Salary account,,
1824,52,Monthly Issuance,1996-05-29,Savings account,,
1825,3,Monthly Issuance,1996-05-29,Salary account,,
1826,5,Monthly Issuance,1996-05-28,NRI account,,
1827,10,Monthly Issuance,1996-05-27,Savings account,,
1828,1,Monthly Issuance,1996-05-27,Savings account,,
1829,43,Monthly Issuance,1996-05-26,Salary account,,
1830,10,Monthly Issuance,1996-05-26,NRI account,,
1831,1,Monthly Issuance,1996-05-26,Salary account,,
1832,70,Monthly Issuance,1996-05-25,NRI account,,
1833,54,Monthly Issuance,1996-05-25,Salary account,,
1834,62,Monthly Issuance,1996-05-24,Salary account,,
1835,74,Monthly Issuance,1996-05-23,Salary account,,
1836,42,Monthly Issuance,1996-05-23,Salary account,,
1837,23,Monthly Issuance,1996-05-21,NRI account,,
1838,68,Monthly Issuance,1996-05-21,Salary account,,
1839,5,Monthly Issuance,1996-05-20,Salary account,,
1840,21,Monthly Issuance,1996-05-20,Savings account,,
1841,36,Monthly Issuance,1996-05-20,NRI account,,
1843,12,Monthly Issuance,1996-05-20,Salary account,,
1844,44,Monthly Issuance,1996-05-20,Savings account,,
1845,47,Monthly Issuance,1996-05-18,NRI account,,
1846,6,Monthly Issuance,1996-05-18,Savings account,,
1847,47,Monthly Issuance,1996-05-18,Salary account,,
1848,1,Monthly Issuance,1996-05-18,Salary account,,
1851,55,Monthly Issuance,1996-05-18,Salary account,,
1852,35,Monthly Issuance,1996-05-17,Salary account,,
1853,7,Monthly Issuance,1996-05-16,Salary account,,
1854,32,Monthly Issuance,1996-05-16,Savings account,,
1855,34,Monthly Issuance,1996-05-16,NRI account,,
1856,26,Monthly Issuance,1996-05-16,Savings account,,
1857,37,Monthly Issuance,1996-05-16,Savings account,,
1858,72,Monthly Issuance,1996-05-16,NRI account,,
1859,50,Monthly Issuance,1996-05-15,Salary account,,
1860,70,Monthly Issuance,1996-05-15,Savings account,,
1861,54,Monthly Issuance,1996-05-15,Salary account,,
1862,19,Weekly Issuance,1996-05-14,Salary account,,
1863,62,Monthly Issuance,1996-05-14,NRI account,,
1865,1,Monthly Issuance,1996-05-14,NRI account,,
1866,4,Monthly Issuance,1996-05-14,Savings account,,
1867,52,Monthly Issuance,1996-05-14,Savings account,,
1868,16,Weekly Issuance,1996-05-14,Savings account,,
1869,1,Monthly Issuance,1996-05-13,Savings account,,
1870,10,Monthly Issuance,1996-05-13,Savings account,,
1871,48,Monthly Issuance,1996-05-13,NRI account,,
1872,61,Monthly Issuance,1996-05-13,NRI account,,
1874,9,Monthly Issuance,1996-05-12,Savings account,,
1875,44,Monthly Issuance,1996-05-12,NRI account,,
1876,1,Monthly Issuance,1996-05-12,Savings account,,
1877,76,Monthly Issuance,1996-05-12,NRI account,,
1878,52,Weekly Issuance,1996-05-11,NRI account,,
1879,10,Monthly Issuance,1996-05-11,Salary account,,
1880,76,Monthly Issuance,1996-05-11,Salary account,,
1881,60,Monthly Issuance,1996-05-11,Savings account,,
1882,1,Monthly Issuance,1996-05-11,Savings account,,
1884,54,Monthly Issuance,1996-05-10,NRI account,,
1885,47,Monthly Issuance,1996-05-10,Salary account,,
1886,32,Monthly Issuance,1996-05-10,Salary account,,
1887,68,Monthly Issuance,1996-05-10,Salary account,,
1888,6,Monthly Issuance,1996-05-09,Salary account,,
1889,59,Monthly Issuance,1996-05-09,NRI account,,
1890,1,Weekly Issuance,1996-05-09,NRI account,,
1891,32,Monthly Issuance,1996-05-08,Salary account,,
1892,28,Monthly Issuance,1996-05-08,Salary account,,
1893,48,Monthly Issuance,1996-05-08,Salary account,,
1894,6,Monthly Issuance,1996-05-08,Salary account,,
1895,35,Monthly Issuance,1996-05-08,Salary account,,
1896,74,Monthly Issuance,1996-05-08,Salary account,,
1897,61,Issuance After a Transaction ,1996-05-08,Savings account,,
1898,70,Monthly Issuance,1996-05-08,Salary account,,
1899,26,Monthly Issuance,1996-05-08,NRI account,,
1900,27,Monthly Issuance,1996-05-07,Savings account,,
1901,15,Monthly Issuance,1996-05-07,Salary account,,
1902,50,Weekly Issuance,1996-05-07,Salary account,,
1903,11,Monthly Issuance,1996-05-07,NRI account,,
1904,70,Monthly Issuance,1996-05-06,Savings account,,
1905,34,Monthly Issuance,1996-05-06,Salary account,,
1906,1,Monthly Issuance,1996-05-05,Savings account,,
1907,1,Monthly Issuance,1996-05-04,Savings account,,
1908,20,Monthly Issuance,1996-05-03,Savings account,,
1909,14,Monthly Issuance,1996-05-03,NRI account,,
1910,60,Monthly Issuance,1996-05-03,NRI account,,
1911,68,Monthly Issuance,1996-05-03,Salary account,,
1912,64,Monthly Issuance,1996-05-02,NRI account,,
1913,48,Monthly Issuance,1996-05-02,NRI account,,
1914,27,Monthly Issuance,1996-05-02,Salary account,,
1915,2,Monthly Issuance,1996-05-02,Salary account,,
1916,72,Monthly Issuance,1996-05-02,Savings account,,
1917,73,Monthly Issuance,1996-05-02,NRI account,,
1918,24,Monthly Issuance,1996-05-01,NRI account,,
1919,18,Monthly Issuance,1996-04-29,Salary account,,
1920,40,Monthly Issuance,1996-04-29,Salary account,,
1921,42,Monthly Issuance,1996-04-28,NRI account,,
1922,60,Monthly Issuance,1996-04-28,NRI account,,
1924,66,Monthly Issuance,1996-04-28,Salary account,,
1925,12,Monthly Issuance,1996-04-28,NRI account,,
1926,37,Monthly Issuance,1996-04-27,Savings account,,
1927,42,Monthly Issuance,1996-04-27,Savings account,,
1928,70,Monthly Issuance,1996-04-27,NRI account,,
1929,1,Monthly Issuance,1996-04-27,NRI account,,
1930,3,Monthly Issuance,1996-04-26,Savings account,,
1931,20,Monthly Issuance,1996-04-26,NRI account,,
1932,35,Monthly Issuance,1996-04-26,Savings account,,
1933,35,Monthly Issuance,1996-04-25,NRI account,,
1934,46,Monthly Issuance,1996-04-25,NRI account,,
1935,38,Monthly Issuance,1996-04-25,NRI account,,
1936,70,Monthly Issuance,1996-04-25,Savings account,,
1937,36,Monthly Issuance,1996-04-24,Salary account,,
1938,1,Monthly Issuance,1996-04-24,NRI account,,
1939,6,Weekly Issuance,1996-04-24,Savings account,,
1940,52,Monthly Issuance,1996-04-23,Savings account,,
1941,60,Monthly Issuance,1996-04-23,Salary account,,
1943,9,Monthly Issuance,1996-04-23,NRI account,,
1944,72,Monthly Issuance,1996-04-23,Salary account,,
1945,56,Monthly Issuance,1996-04-23,Salary account,,
1946,46,Monthly Issuance,1996-04-23,Savings account,,
1947,35,Monthly Issuance,1996-04-23,Salary account,,
1948,64,Monthly Issuance,1996-04-22,Salary account,,
1949,41,Monthly Issuance,1996-04-22,NRI account,,
1950,70,Monthly Issuance,1996-04-22,Salary account,,
1951,23,Monthly Issuance,1996-04-21,NRI account,,
1952,70,Monthly Issuance,1996-04-21,Savings account,,
1953,9,Weekly Issuance,1996-04-21,NRI account,,
1954,72,Monthly Issuance,1996-04-21,NRI account,,
1955,49,Monthly Issuance,1996-04-21,Savings account,,
1956,63,Monthly Issuance,1996-04-21,NRI account,,
1957,33,Monthly Issuance,1996-04-20,NRI account,,
1958,40,Monthly Issuance,1996-04-20,Salary account,,
1959,62,Monthly Issuance,1996-04-20,Savings account,,
1960,31,Monthly Issuance,1996-04-20,NRI account,,
1961,13,Monthly Issuance,1996-04-20,NRI account,,
1962,77,Monthly Issuance,1996-04-19,Savings account,,
1963,42,Monthly Issuance,1996-04-19,NRI account,,
1964,25,Monthly Issuance,1996-04-18,Savings account,,
1965,57,Issuance After a Transaction ,1996-04-18,NRI account,,
1966,27,Monthly Issuance,1996-04-18,NRI account,,
1967,26,Weekly Issuance,1996-04-18,NRI account,,
1968,16,Weekly Issuance,1996-04-18,NRI account,,
1969,5,Monthly Issuance,1996-04-18,NRI account,,
1970,8,Monthly Issuance,1996-04-18,Salary account,,
1971,41,Monthly Issuance,1996-04-18,NRI account,,
1972,77,Monthly Issuance,1996-04-17,NRI account,,
1973,71,Monthly Issuance,1996-04-17,Savings account,,
1974,42,Monthly Issuance,1996-04-16,Savings account,,
1975,19,Monthly Issuance,1996-04-16,NRI account,,
1976,26,Monthly Issuance,1996-04-15,Salary account,,
1977,41,Monthly Issuance,1996-04-15,NRI account,,
1978,57,Weekly Issuance,1996-04-15,Salary account,,
1979,26,Monthly Issuance,1996-04-15,Salary account,,
1980,49,Monthly Issuance,1996-04-15,NRI account,,
1981,64,Monthly Issuance,1996-04-14,Savings account,,
1982,6,Monthly Issuance,1996-04-13,NRI account,,
1983,54,Monthly Issuance,1996-04-13,NRI account,,
1984,73,Monthly Issuance,1996-04-12,Savings account,,
1985,20,Monthly Issuance,1996-04-12,Salary account,,
1986,46,Monthly Issuance,1996-04-12,Salary account,,
1987,54,Monthly Issuance,1996-04-12,NRI account,,
1988,72,Monthly Issuance,1996-04-12,Salary account,,
1989,48,Monthly Issuance,1996-04-11,Salary account,,
1990,1,Monthly Issuance,1996-04-11,Salary account,,
1991,1,Monthly Issuance,1996-04-10,NRI account,,
1992,48,Monthly Issuance,1996-04-10,NRI account,,
1993,68,Monthly Issuance,1996-04-09,Savings account,,
1994,42,Monthly Issuance,1996-04-09,Savings account,,
1995,54,Monthly Issuance,1996-04-09,Savings account,,
1996,6,Weekly Issuance,1996-04-09,Savings account,,
1997,74,Monthly Issuance,1996-04-09,Savings account,,
1998,1,Monthly Issuance,1996-04-08,NRI account,,
1999,70,Monthly Issuance,1996-04-08,Salary account,,
2000,5,Monthly Issuance,1996-04-08,Salary account,,
2001,75,Monthly Issuance,1996-04-08,NRI account,,
2002,1,Monthly Issuance,1996-04-08,Savings account,,
2003,32,Monthly Issuance,1996-04-08,NRI account,,
2004,42,Monthly Issuance,1996-04-08,Savings account,,
2005,16,Monthly Issuance,1996-04-07,Salary account,,
2006,25,Monthly Issuance,1996-04-07,Savings account,,
2007,45,Monthly Issuance,1996-04-07,Savings account,,
2008,52,Monthly Issuance,1996-04-06,NRI account,,
2009,17,Monthly Issuance,1996-04-06,Salary account,,
2010,1,Monthly Issuance,1996-04-06,Savings account,,
2011,75,Monthly Issuance,1996-04-05,Savings account,,
2012,4,Monthly Issuance,1996-04-04,NRI account,,
2013,54,Monthly Issuance,1996-04-04,Savings account,,
2015,68,Monthly Issuance,1996-04-04,Salary account,,
2016,1,Monthly Issuance,1996-04-04,NRI account,,
2017,54,Monthly Issuance,1996-04-04,Salary account,,
2018,42,Monthly Issuance,1996-04-04,Salary account,,
2019,64,Monthly Issuance,1996-04-03,Savings account,,
2020,13,Monthly Issuance,1996-04-02,NRI account,,
2021,69,Monthly Issuance,1996-04-02,Salary account,,
2022,72,Monthly Issuance,1996-04-01,NRI account,,
2023,68,Monthly Issuance,1996-03-30,NRI account,,
2024,20,Monthly Issuance,1996-03-30,Savings account,,
2025,19,Monthly Issuance,1996-03-30,Savings account,,
2026,64,Monthly Issuance,1996-03-30,Savings account,,
2027,19,Monthly Issuance,1996-03-30,Savings account,,
2028,7,Weekly Issuance,1996-03-30,Salary account,,
2029,55,Monthly Issuance,1996-03-29,Salary account,,
2030,51,Monthly Issuance,1996-03-29,NRI account,,
2032,36,Monthly Issuance,1996-03-29,Salary account,,
2033,71,Monthly Issuance,1996-03-28,Savings account,,
2034,54,Monthly Issuance,1996-03-28,NRI account,,
2035,53,Monthly Issuance,1996-03-28,Salary account,,
2036,70,Monthly Issuance,1996-03-28,NRI account,,
2037,20,Monthly Issuance,1996-03-28,Savings account,,
2038,42,Monthly Issuance,1996-03-28,Salary account,,
2039,44,Monthly Issuance,1996-03-27,NRI account,,
2040,75,Monthly Issuance,1996-03-27,Salary account,,
2041,48,Monthly Issuance,1996-03-27,Savings account,,
2042,31,Monthly Issuance,1996-03-27,Savings account,,
2043,46,Monthly Issuance,1996-03-27,NRI account,,
2044,6,Monthly Issuance,1996-03-26,Salary account,,
2045,34,Monthly Issuance,1996-03-26,Savings account,,
2046,68,Monthly Issuance,1996-03-26,NRI account,,
2047,20,Monthly Issuance,1996-03-26,NRI account,,
2048,76,Monthly Issuance,1996-03-25,Savings account,,
2049,67,Monthly Issuance,1996-03-25,Savings account,,
2050,1,Monthly Issuance,1996-03-25,Savings account,,
2051,64,Weekly Issuance,1996-03-24,NRI account,,
2052,61,Monthly Issuance,1996-03-24,Salary account,,
2053,5,Monthly Issuance,1996-03-24,NRI account,,
2054,1,Monthly Issuance,1996-03-23,Savings account,,
2055,37,Monthly Issuance,1996-03-23,Savings account,,
2056,58,Monthly Issuance,1996-03-23,Salary account,,
2057,1,Monthly Issuance,1996-03-23,Savings account,,
2058,34,Monthly Issuance,1996-03-23,Savings account,,
2059,37,Monthly Issuance,1996-03-22,Savings account,,
2060,13,Monthly Issuance,1996-03-22,Savings account,,
2061,24,Monthly Issuance,1996-03-22,Savings account,,
2062,70,Monthly Issuance,1996-03-21,Savings account,,
2063,1,Monthly Issuance,1996-03-21,NRI account,,
2064,54,Monthly Issuance,1996-03-21,Savings account,,
2065,61,Monthly Issuance,1996-03-21,Savings account,,
2066,25,Monthly Issuance,1996-03-20,Salary account,,
2067,76,Monthly Issuance,1996-03-20,Salary account,,
2068,21,Monthly Issuance,1996-03-20,Savings account,,
2069,72,Monthly Issuance,1996-03-20,Savings account,,
2070,72,Monthly Issuance,1996-03-20,NRI account,,
2071,35,Monthly Issuance,1996-03-20,Savings account,,
2072,41,Monthly Issuance,1996-03-20,NRI account,,
2073,59,Monthly Issuance,1996-03-19,Savings account,,
2074,12,Monthly Issuance,1996-03-19,NRI account,,
2075,33,Monthly Issuance,1996-03-19,Savings account,,
2076,18,Monthly Issuance,1996-03-19,NRI account,,
2077,29,Monthly Issuance,1996-03-18,Savings account,,
2078,62,Monthly Issuance,1996-03-18,Salary account,,
2079,55,Monthly Issuance,1996-03-18,NRI account,,
2080,74,Monthly Issuance,1996-03-17,Savings account,,
2081,36,Monthly Issuance,1996-03-16,NRI account,,
2082,36,Monthly Issuance,1996-03-16,Salary account,,
2083,1,Monthly Issuance,1996-03-16,NRI account,,
2084,44,Monthly Issuance,1996-03-16,Salary account,,
2085,25,Monthly Issuance,1996-03-16,Savings account,,
2086,70,Weekly Issuance,1996-03-16,Salary account,,
2087,7,Weekly Issuance,1996-03-15,Savings account,,
2088,4,Monthly Issuance,1996-03-15,Savings account,,
2089,29,Weekly Issuance,1996-03-15,NRI account,,
2090,40,Monthly Issuance,1996-03-15,Savings account,,
2091,1,Monthly Issuance,1996-03-15,NRI account,,
2092,1,Monthly Issuance,1996-03-14,Savings account,,
2093,64,Monthly Issuance,1996-03-14,Savings account,,
2094,73,Monthly Issuance,1996-03-14,Savings account,,
2095,56,Monthly Issuance,1996-03-14,NRI account,,
2096,32,Monthly Issuance,1996-03-14,Salary account,,
2097,46,Monthly Issuance,1996-03-13,Savings account,,
2099,3,Weekly Issuance,1996-03-13,Savings account,,
2101,9,Monthly Issuance,1996-03-13,Savings account,,
2102,41,Monthly Issuance,1996-03-12,NRI account,,
2103,48,Monthly Issuance,1996-03-12,NRI account,,
2104,48,Monthly Issuance,1996-03-12,Salary account,,
2105,70,Monthly Issuance,1996-03-12,Salary account,,
2106,1,Monthly Issuance,1996-03-12,Savings account,,
2107,70,Monthly Issuance,1996-03-11,Salary account,,
2108,74,Monthly Issuance,1996-03-11,Salary account,,
2109,34,Monthly Issuance,1996-03-11,NRI account,,
2110,64,Monthly Issuance,1996-03-11,Savings account,,
2111,42,Weekly Issuance,1996-03-10,Savings account,,
2112,44,Monthly Issuance,1996-03-10,NRI account,,
2113,7,Monthly Issuance,1996-03-10,NRI account,,
2114,30,Monthly Issuance,1996-03-09,Savings account,,
2115,8,Monthly Issuance,1996-03-09,NRI account,,
2116,70,Monthly Issuance,1996-03-09,NRI account,,
